category,date,title,url
Hearings,"Wed, 07/17/2019 - 2:00pm",Subcommittee on Energy Hearing - The Future of Electricity Delivery: Modernizing and Securing our Nation’s Electricity Grid,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-future-electricity-delivery-modernizing-and
Hearings,"Wed, 07/17/2019 - 10:00am",Subcommittee on Research & Technology and Subcommittee on Investigations and Oversight Joint Hearing - Scientific Integrity in Federal Agencies ,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-technology-and-subcommittee-investigations-and-oversight
Hearings,"Tue, 07/16/2019 - 2:00pm",Subcommittee on Investigations & Oversight and Subcommittee on Environment Joint Hearing - EPA Advisory Committees: How Science Should Inform Decisions,https://republicans-science.house.gov/legislation/hearings/subcommittee-investigations-oversight-and-subcommittee-environment-joint
Hearings,"Tue, 07/16/2019 - 10:00am",Full Committee Hearing - The Legacy of Apollo,https://republicans-science.house.gov/legislation/hearings/legacy-apollo
Hearings,"Thu, 07/11/2019 - 2:00pm",Subcommittee on Research & Technology Hearing - Bumper to Bumper: The Need for a National Surface Transportation Research Agenda,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-technology-hearing-bumper-bumper-need-national-surface
Hearings,"Thu, 07/11/2019 - 10:00am",Full Committee Hearing - Earth’s Thermometers: Glacial and Ice Sheet Melt in a Changing Climate,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-earth-s-thermometers-glacial-and-ice-sheet-melt-changing
Hearings,"Wed, 07/10/2019 - 10:00am",Subcommittee on Space & Aeronautics Hearing - A Review of NASA’s Plans for the International Space Station and Future Activities in Low Earth Orbit,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-aeronautics-hearing-review-nasa-s-plans-international-space
Hearings,"Wed, 06/26/2019 - 2:00pm",Subcommittee on Space & Aeronautics Hearing - NASA’s Aeronautics Mission: Enabling the Transformation of Aviation,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-aeronautics-hearing-nasa-s-aeronautics-mission-enabling
Hearings,"Wed, 06/26/2019 - 10:00am",Full Committee Hearing - Artificial Intelligence: Societal and Ethical Implications,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-artificial-intelligence-societal-and-ethical
Hearings,"Tue, 06/25/2019 - 2:00pm",Joint Investigations & Oversight and Research & Technology Subcommittee Hearing - Election Security: Voting Technology Vulnerabilities,https://republicans-science.house.gov/legislation/hearings/joint-investigations-oversight-and-research-technology-subcommittee-hearing
Hearings,"Tue, 06/25/2019 - 10:00am",Full Committee Hearing - Oversight of the Department of Energy’s Research and Development Enterprise,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-oversight-department-energy-s-research-and-development
Hearings,"Wed, 06/19/2019 - 2:00pm",Subcommittee on Energy Hearing - Fossil Energy Research: Enabling our Clean Energy Future,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-fossil-energy-research-enabling-our-clean-energy
Hearings,"Wed, 06/12/2019 - 10:00am",Full Committee Hearing - Combating Sexual Harassment in Science,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-combating-sexual-harassment-science
Hearings,"Tue, 06/11/2019 - 10:00am",Space Subcommittee Hearing - Discovery on the Frontiers of Space: Exploring NASA’s Science Mission,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-discovery-frontiers-space-exploring-nasa-s-science
Hearings,"Wed, 06/05/2019 - 9:00am",Subcommittee on Environment Hearing - Ocean Exploration: Diving to New Depths and Discoveries,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-hearing-ocean-exploration-diving-new-depths-and
Hearings,"Tue, 06/04/2019 - 10:00am",Full Committee Hearing - Nature in Crisis: Biodiversity Loss and its Causes,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-nature-crisis-biodiversity-loss-and-its-causes
Hearings,"Tue, 05/21/2019 - 10:00am",Subcommittee on Investigations and Oversight Hearing - The Need for Resilience: Preparing America’s Transportation Infrastructure for Climate Change,https://republicans-science.house.gov/legislation/hearings/subcommittee-investigations-and-oversight-hearing-need-resilience-preparing
Hearings,"Fri, 05/17/2019 - 9:30am",Full Committee Hearing - Members' Day,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-members-day
Hearings,"Thu, 05/16/2019 - 2:00pm",Subcommittee on Environment Hearing - The Future of Forecasting: Building a Stronger U.S. Weather Enterprise,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-hearing-future-forecasting-building-stronger-us
Hearings,"Thu, 05/16/2019 - 10:00am",Full Committee Hearing - Event Horizon Telescope: The Black Hole Seen Round the World,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-event-horizon-telescope-black-hole-seen-round-world
Hearings,"Wed, 05/15/2019 - 10:00am",Subcommittee on Energy Hearing - Advancing the Next Generation of Solar and Wind Energy Technologies,https://republicans-science.house.gov/legislation/hearings/advancing-next-generation-solar-and-wind-energy-technologies
Hearings,"Thu, 05/09/2019 - 12:57am",Full Committee Hearing - Achieving the Promise of a Diverse STEM Workforce,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-achieving-promise-diverse-stem-workforce
Hearings,"Wed, 05/08/2019 - 2:00pm",Subcommittee on Space Hearing - Keeping Our Sights on Mars: A Review of NASA’s Deep Space Exploration Programs and Lunar Proposal,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-keeping-our-sights-mars-review-nasa-s-deep-space
Hearings,"Wed, 05/08/2019 - 10:00am",Subcommittee on R&T Hearing - A Review of the National Science Foundation FY2020 Budget Request,https://republicans-science.house.gov/legislation/hearings/subcommittee-rt-hearing-review-national-science-foundation-fy2020-budget
Hearings,"Fri, 05/03/2019 - 10:00am","Subcommittee on Energy Field Hearing - How the Domestic Nuclear Industry Boosts Local Economies, Curbs Emissions, and Strengthens National Security",https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-field-hearing-how-domestic-nuclear-industry-boosts-local
Hearings,"Tue, 04/30/2019 - 2:00pm",Subcommittee on Research & Technology Hearing - Closing the Loop: Emerging Technologies in Plastics Recycling,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-technology-hearing-closing-loop-emerging-technologies
Hearings,"Tue, 04/30/2019 - 10:00am",Environment Subcommittee Hearing - A Review of the NOAA Fiscal Year 2020 Budget Request,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-review-noaa-fiscal-year-2020-budget-request
Hearings,"Tue, 04/09/2019 - 10:00am",Subcommittee on Research & Technology Hearing - A Review of the National Institute of Standards and Technology Fiscal Year 2020 Budget Request,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-technology-hearing-review-national-institute-standards
Hearings,"Tue, 04/02/2019 - 10:00am",Full Committee Hearing - A Review of the NASA FY2020 Budget Request,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-review-nasa-fy2020-budget-request
Hearings,"Wed, 03/27/2019 - 10:00am",Subcommittee on Investigations & Oversight and Subcommittee on Environment Hearing - EPA's IRIS Program: Reviewing its Progress and Roadblocks Ahead,https://republicans-science.house.gov/legislation/hearings/subcommittee-investigations-oversight-and-subcommittee-environment-hearing-epas
Hearings,"Tue, 03/26/2019 - 10:00am",Subcommittee on Research & Technology and Subcommittee on Energy Hearing - Revitalizing American Leadership in Advanced Manufacturing,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-technology-and-subcommittee-energy-hearing-revitalizing
Hearings,"Wed, 03/13/2019 - 10:00am","Full Committee Hearing: America in Space: Future Visions, Current Issues",https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-america-space-future-visions-current-issues
Hearings,"Tue, 03/12/2019 - 10:00am",Subcommittee on Research and Technology Hearing: Engineering Our Way to a Sustainable Bioeconomy,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-engineering-our-way-sustainable
Hearings,"Thu, 03/07/2019 - 10:00am",Subcommittee on Energy Hearing - The Energy Water Nexus: Drier Watts and Cheaper Drops,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-energy-water-nexus-drier-watts-and-cheaper-drops
Hearings,"Wed, 03/06/2019 - 2:00pm",Full Committee Hearing - Maintaining U.S. Leadership in Science and Technology,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-maintaining-us-leadership-science-and-technology
Hearings,"Wed, 02/27/2019 - 10:00am",Subcommittee on Environment - Sea Change: Impacts of Climate Change on Our Oceans and Coasts,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-sea-change-impacts-climate-change-our-oceans-and
Hearings,"Tue, 02/26/2019 - 10:00am",Subcommittee on Energy - The Future of ARPA-E,https://republicans-science.house.gov/legislation/hearings/future-arpa-e
Hearings,"Wed, 02/13/2019 - 10:00am",Full Committee Hearing - The State of Climate Science and Why it Matters,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-state-climate-science-and-why-it-matters
Hearings,"Thu, 09/27/2018 - 10:00am",Subcommittee on Energy Hearing - Advancing Nuclear Energy: Powering the Future,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-advancing-nuclear-energy-powering-future
Hearings,"Wed, 09/26/2018 - 2:00pm","Subcommittee on Space Hearing - 60 Years of NASA Leadership in Human Space Exploration: Past, Present, and Future",https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-60-years-nasa-leadership-human-space-exploration
Hearings,"Thu, 09/13/2018 - 10:00am",Subcommittee on Oversight and Subcommittee on Environment Hearing - Examining the Underlying Science and Impacts of Glider Truck Regulations,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-and-subcommittee-environment-hearing-examining
Hearings,"Wed, 07/25/2018 - 10:00am",Full Committee Hearing - James Webb Space Telescope: Program Breach and its Implications,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-james-webb-space-telescope-program-breach-and-its
Hearings,"Tue, 07/24/2018 - 10:00am",Full Committee Hearing - Urban Air Mobility – Are Flying Cars Ready for Take-Off?,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-urban-air-mobility-are-flying-cars-ready-take
Hearings,"Tue, 07/17/2018 - 10:00am",Subcommittee on Energy and Subcommittee on Environment Hearing - The Future of Fossil: Energy Technologies Leading the Way,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-and-subcommittee-environment-hearing-future-fossil-energy
Hearings,"Thu, 07/12/2018 - 10:00am",Subcommittee on Energy and Subcommittee on Research and Technology Hearing - Big Data Challenges and Advanced Computing Solutions,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-and-subcommittee-research-and-technology-hearing-big-data
Hearings,"Wed, 06/27/2018 - 2:00pm",Subcommittee on Oversight Hearing - Bolstering Data Privacy and Mobile Security: An Assessment of IMSI Catcher Threats,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-hearing-bolstering-data-privacy-and-mobile-security
Hearings,"Tue, 06/26/2018 - 10:30am",Subcommittee on Research and Technology and Subcommittee on Energy Hearing - Artificial Intelligence – With Great Power Comes Great Responsibility,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-and-subcommittee-energy-hearing-artificial
Hearings,"Fri, 06/22/2018 - 9:00am",Joint Subcommittee on Strategic Forces and Subcommittee on Space Hearing - Space Situational Awareness: Whole of Government Perspectives on Roles and Responsibilities,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-strategic-forces-and-subcommittee-space-hearing-space
Hearings,"Thu, 06/21/2018 - 10:00am",Subcommittee on Environment Hearing - State Perspectives on Regulating Background Ozone ,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-hearing-state-perspectives-regulating-background-ozone
Hearings,"Thu, 06/14/2018 - 10:00am",Subcommittee on Space Hearing - NASA Cost and Schedule Overruns: Acquisition and Program Management Challenges,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-nasa-cost-and-schedule-overruns-acquisition-and
Hearings,"Thu, 06/07/2018 - 1:00pm",Subcommittee on Energy Hearing - The Electric Grid of the Future,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-electric-grid-future
Hearings,"Thu, 05/31/2018 - 2:00pm",Field Hearing - Earthquake Mitigation: Reauthorizing the National Earthquake Hazards Reduction Program,https://republicans-science.house.gov/legislation/hearings/field-hearing-earthquake-mitigation-reauthorizing-national-earthquake-hazards
Hearings,"Tue, 05/22/2018 - 10:00am",Subcommittee on Research and Technology and Subcommittee on Energy Hearing - Empowering U.S. Veterans Through Technology,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-empowering-us-veterans-through
Hearings,"Thu, 05/17/2018 - 10:00am",Full Committee Hearing - America’s Human Presence in Low-Earth Orbit,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-america-s-human-presence-low-earth-orbit
Hearings,"Wed, 05/16/2018 - 10:00am",Full Committee Hearing - Using Technology to Address Climate Change,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-using-technology-address-climate-change
Hearings,"Wed, 05/09/2018 - 9:00am",Full Committee Hearing - An Overview of the Budget Proposal for the Department of Energy for Fiscal Year 2019,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-overview-budget-proposal-department-energy-fiscal-year-1
Hearings,"Tue, 05/08/2018 - 10:00am",Subcommittee on Oversight and Subcommittee on Research and Technology Hearing: Leveraging Blockchain Technology to Improve Supply Chain Management and Combat Counterfeit Goods,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-and-subcommittee-research-and-technology-hearing-0
Hearings,"Thu, 04/26/2018 - 10:00am",Subcommittee on Environment and Subcommittee on Space Hearing: Surveying the Space Weather Landscape,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-and-subcommittee-space-hearing-surveying-space-weather
Hearings,"Wed, 04/18/2018 - 10:00am",Subcommittee on Research and Technology Hearing: Composite Materials – Strengthening Infrastructure Development,https://republicans-science.house.gov/legislation/hearings/hearing-composite-materials-strengthening-infrastructure-development
Hearings,"Wed, 04/11/2018 - 10:00am",Subcommittee on Oversight and Subcommittee on Research and Technology Hearing: Scholars or Spies: Foreign Plots Targeting America’s Research and Development,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-and-subcommittee-research-and-technology-hearing
Hearings,"Thu, 03/15/2018 - 10:00am",Full Committee Hearing - An Overview of the National Science Foundation Budget Proposal for Fiscal Year 2019,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-overview-national-science-foundation-budget-proposal
Hearings,"Wed, 03/14/2018 - 10:00am",Full Committee Hearing - National Laboratories: World-Leading Innovation in Science,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-national-laboratories-world-leading-innovation-science
Hearings,"Wed, 03/07/2018 - 10:00am",Subcommittee on Space - An Overview of the NASA Budget for Fiscal Year 2019,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-overview-national-aeronautics-and-space-administration
Hearings,"Tue, 03/06/2018 - 10:00am",Subcommittee on Energy Hearing - The Future of U.S. Fusion Energy Research,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-future-us-fusion-energy-research-1
Hearings,"Tue, 02/27/2018 - 10:00am",Subcommittee on Research and Technology Hearing - A Review of Sexual Harassment and Misconduct in Science,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-review-sexual-harassment-and
Hearings,"Thu, 02/15/2018 - 9:00am","Subcommittee on Research and Technology Hearing - Mentoring, Training, and Apprenticeships for STEM Education and Careers",https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-mentoring-training-and
Hearings,"Wed, 02/14/2018 - 10:00am",Subcommittee on Oversight and Subcommittee on Research and Technology Hearing: Beyond Bitcoin: Emerging Applications for Blockchain Technology,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-and-subcommittee-research-and-technology-hearing-beyond
Hearings,"Tue, 02/06/2018 - 10:00am",Full Committee Hearing - In Defense of Scientific Integrity: Examining the IARC Monograph Programme and Glyphosate Review,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-defense-scientific-integrity-examining-iarc-monograph
Hearings,"Tue, 01/30/2018 - 10:00am",Full Committee Hearing - Department of Energy: Management and Priorities,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-department-energy-management-and-priorities
Hearings,"Wed, 01/17/2018 - 10:00am",Subcommittee on Space Hearing - An Update on NASA Commercial Crew Systems Development,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-update-nasa-commercial-crew-systems-development
Hearings,"Wed, 12/13/2017 - 2:00pm",Subcommittee on Energy Hearing - Advancing Solar Energy Technology: Research Trumps Deployment,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-advancing-solar-energy-technology-research-trumps
Hearings,"Wed, 12/13/2017 - 10:00am",Subcommittee on Research and Technology Hearing - Head Health Challenge: Preventing Head Trauma from Football Field to Shop Floor to Battlefield,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-head-health-challenge-preventing
Hearings,"Wed, 12/06/2017 - 2:00pm",Subcommittee on Space Hearing - NASA’s Next Four Large Telescopes,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-nasa-s-next-four-large-telescopes
Hearings,"Wed, 12/06/2017 - 10:00am",Subcommittee on Research and Technology Hearing - From Lab to Market: A Review of NSF Innovation Corps,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-lab-market-review-nsf-innovation
Hearings,"Wed, 11/29/2017 - 10:15am",Subcommittee on Environment Hearing - The Future of WOTUS: Examining the Role of States,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-hearing-future-wotus-examining-role-states
Hearings,"Tue, 11/14/2017 - 10:00am",Subcommittee on Oversight Hearing - Bolstering the Government’s Cybersecurity: A Survey of Compliance with the DHS Directive,https://republicans-science.house.gov/legislation/hearings/subcommittee-oversight-hearing-bolstering-government-s-cybersecurity-survey
Hearings,"Thu, 11/09/2017 - 9:30am",Subcommittee on Space Hearing - An Update on NASA Exploration Systems Development,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-update-nasa-exploration-systems-development
Hearings,"Wed, 11/08/2017 - 10:00am","Subcommittee on Environment and Subcommittee on Energy Hearing - Geoengineering: Innovation, Research, and Technology",https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-and-subcommittee-energy-hearing-geoengineering
Hearings,"Thu, 11/02/2017 - 10:30am",Subcommittee on Research and Technology Hearing - Putting Food on the Table – A Review of the Importance of Agriculture Research,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-putting-food-table-review
Hearings,"Wed, 11/01/2017 - 10:30am",Subcommittee on Energy Hearing - The Future of Low Dose Radiation Research,https://republicans-science.house.gov/legislation/hearings/subcommittee-energy-hearing-future-low-dose-radiation-research
Hearings,"Wed, 10/25/2017 - 10:00am",Subcommittee on Oversight Hearing - Bolstering the Government’s Cybersecurity: Assessing the Risk of Kaspersky Lab Products to the Federal Government,https://republicans-science.house.gov/legislation/hearings/bolstering-government-s-cybersecurity-assessing-risk-kaspersky-lab-products
Hearings,"Tue, 10/24/2017 - 10:00am",Subcommittee on Research & Technology and Subcommittee on Energy Hearing - American Leadership in Quantum Technology,https://republicans-science.house.gov/legislation/hearings/american-leadership-quantum-technology
Hearings,"Wed, 10/11/2017 - 10:00am",Subcommittee on Oversight and Subcommittee on Research and Technology Hearing - NIST’s Physical Security Vulnerabilities: A GAO Undercover Review,https://republicans-science.house.gov/legislation/hearings/nist-s-physical-security-vulnerabilities-gao-undercover-review
Hearings,"Wed, 10/04/2017 - 10:00am",Subcommittee on Space Hearing - Powering Exploration: An Update on Radioisotope Production and Lessons Learned from Cassini,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-powering-exploration-update-radioisotope-production
Hearings,"Tue, 10/03/2017 - 10:00am",Full Committee Hearing - Resiliency: The Electric Grid’s Only Hope,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-resiliency-electric-grid-s-only-hope
Hearings,"Thu, 09/28/2017 - 9:30am",Joint Subcommittee on Research and Technology and Subcommittee on Space Hearing - The Great American Eclipse: To Totality and Beyond,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-research-and-technology-and-subcommittee-space-hearing-great
Hearings,"Thu, 09/07/2017 - 10:00am",Subcommittee on Space Hearing - Private Sector Lunar Exploration ,https://republicans-science.house.gov/legislation/hearings/subcommittee-space-hearing-private-sector-lunar-exploration
Hearings,"Wed, 09/06/2017 - 10:00am",Joint Subcommittee on Environment and Subcommittee on Oversight Hearing - Examining the Scientific and Operational Integrity of EPA’s IRIS Program,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-environment-and-subcommittee-oversight-hearing-examining
Hearings,"Wed, 07/26/2017 - 10:00am",Research and Technology Subcommittee Hearing- STEM and Computer Science Education: Preparing the 21st Century Workforce,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-stem-and-computer-science
Hearings,"Tue, 07/25/2017 - 10:00am",Joint Subcommittee on Environment and Subcommittee on Energy Hearing- Examining Advancements in Biofuels: Balancing Federal Research and Market Innovation ,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-environment-and-subcommittee-energy-hearing-examining
Hearings,"Wed, 07/19/2017 - 10:00am",Full Committee Hearing- Energy Innovation: Letting Technology Lead ,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-energy-innovation-letting-technology-lead
Hearings,"Tue, 07/18/2017 - 10:00am",Space Subcommittee Hearing- Planetary Flagship Missions: Mars Rover 2020 and Europa Clipper,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-planetary-flagship-missions-mars-rover-2020-and
Hearings,"Wed, 07/12/2017 - 10:00am",Subcommittee on Research and Technology Hearing- U.S. Fire Administration and Fire Grant Programs Reauthorization: Examining Effectiveness and Priorities,https://republicans-science.house.gov/legislation/hearings/subcommittee-research-and-technology-hearing-us-fire-administration-and-fire
Hearings,"Thu, 06/29/2017 - 10:00am",Space Subcommittee Hearing- In-Space Propulsion: Strategic Choices and Options,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-space-propulsion-strategic-choices-and-options
Hearings,"Wed, 06/28/2017 - 10:00am",Joint Subcommittee on Energy and Subcommittee on Research and Technology Hearing- Material Science: Building the Future,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-energy-and-subcommittee-research-and-technology-hearing
Hearings,"Wed, 06/21/2017 - 10:00am",Environment Subcommittee Hearing- Leading the Way: Examining Advances in Environmental Technologies,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-leading-way-examining-advances-environmental
Hearings,"Thu, 06/15/2017 - 10:00am",Joint Subcommittee on Oversight and Subcommittee on Research and Technology Hearing- Bolstering the Government’s Cybersecurity: Lessons Learned from WannaCry,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-oversight-and-subcommittee-research-and-technology-hearing
Hearings,"Thu, 06/08/2017 - 10:00am",Space Subcommittee Hearing- An Overview of the National Aeronautics and Space Administration Budget for Fiscal Year 2018,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-overview-national-aeronautics-and-space
Hearings,"Wed, 05/24/2017 - 10:00am",Joint Research and Technology Subcommittee and Oversight Subcommittee Hearing- Examining the Overhead Cost of Research,https://republicans-science.house.gov/legislation/hearings/joint-research-and-technology-and-oversight-subcommittee-hearing-examining
Hearings,"Tue, 05/23/2017 - 10:00am",Environment Subcommittee Hearing- Expanding the Role of States in EPA Rulemaking,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-expanding-role-states-epa-rulemaking
Hearings,"Thu, 05/04/2017 - 10:00am",Joint Subcommittee on Contracting and Workforce and Subcommittee on Research Technology Hearing- Improving the Small Business Innovation Research and Small Business Technology Transfer Programs,https://republicans-science.house.gov/legislation/hearings/joint-subcommittee-contracting-and-workforce-and-subcommittee-research
Hearings,"Wed, 05/03/2017 - 10:00am",Energy Subcommittee Hearing- Oil and Gas Technology Innovation,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-oil-and-gas-technology-innovation
Hearings,"Wed, 04/26/2017 - 10:00am",Full Committee Hearing- Advances in the Search for Life,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-advances-search-life
Hearings,"Wed, 03/29/2017 - 10:00am","Full Committee Hearing-  Climate Science: Assumptions, Policy Implications, and the Scientific Method",https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-climate-science-assumptions-policy-implications-and
Hearings,"Tue, 03/28/2017 - 10:00am",**POSTPONED**Full Committee Hearing- Prioritizing Basic Research at the Department of Energy,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-prioritizing-basic-research-department-energy
Hearings,"Wed, 03/22/2017 - 10:00am",Space Subcommittee Hearing- The ISS after 2024: Options and Impacts,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-iss-after-2024-options-and-impacts
Hearings,"Tue, 03/21/2017 - 10:00am",Research and Technology Subcommittee Hearing- National Science Foundation Part II: Future Opportunities and Challenges for Science ,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-national-science-foundation-part
Hearings,"Thu, 03/09/2017 - 11:00am",Research and Technology Subcommittee Hearing- National Science Foundation Part 1: Overview and Oversight,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-national-science-foundation-part-1
Hearings,"Wed, 03/08/2017 - 10:00am","Space Subcommittee Hearing- Regulating Space: Innovation, Liberty, and International Obligations",https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-regulating-space-innovation-liberty-and
Hearings,"Tue, 02/28/2017 - 10:00am",Subcommittee on Environment and Subcommittee on Oversight Hearing - At What Cost?  Examining the Social Cost of Carbon,https://republicans-science.house.gov/legislation/hearings/subcommittee-environment-and-subcommittee-oversight-hearing-what-cost-examining
Hearings,"Thu, 02/16/2017 - 10:00am","Full Committee Hearing- NASA: Past, Present, and Future",https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-nasa-past-present-and-future
Hearings,"Wed, 02/15/2017 - 10:00am",Joint Energy Subcommittee and Oversight Subcommittee Hearing- Risky Business: The DOE Loan Guarantee Program,https://republicans-science.house.gov/legislation/hearings/joint-energy-subcommittee-and-oversight-subcommittee-hearing-risky-business-doe
Hearings,"Tue, 02/14/2017 - 10:00am",Research and Technology Subcommittee Hearing- Strengthening U.S. Cybersecurity Capabilities,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-strengthening-us-cybersecurity
Hearings,"Tue, 02/07/2017 - 11:00am",Full Committee Hearing- Making EPA Great Again,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-making-epa-great-again
Hearings,"Thu, 09/29/2016 - 10:00am",Research and Technology Subcommittee Hearing - Academic Research Regulatory Relief: A Review of New Recommendations,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-academic-research-regulatory
Hearings,"Tue, 09/27/2016 - 10:00am",Space Subcommittee Hearing - Are We Losing the Space Race to China?,https://republicans-science.house.gov/legislation/hearings/space-subcommittee-hearing-are-we-losing-space-race-china
Hearings,"Wed, 09/21/2016 - 10:00am",Joint Oversight Subcommittee and Energy Subcommittee Hearing - Examining Misconduct and Intimidation of Scientists by Senior DOE Officials,https://republicans-science.house.gov/legislation/hearings/joint-oversight-subcommittee-and-energy-subcommittee-hearing-examining
Hearings,"Thu, 09/15/2016 - 10:00am",Environment Subcommittee Hearing - A Solution In Search of a Problem: EPA’s Methane Regulations,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-solution-search-problem-epa-s-methane
Hearings,"Wed, 09/14/2016 - 10:00am",Full Committee Hearing - Affirming Congress’ Constitutional Oversight Responsibilities: Subpoena Authority and Recourse for Failure to Comply with Lawfully Issued Subpoenas,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-affirming-congress-constitutional-oversight
